gene_id	gene_symbol	gnomad_score	expression_score	tau_restricted_panel_specificity	tau_specificity	annotation_score	localization_score	compartment_cilia	compartment_centrosome	compartment_basal_body	compartment_transition_zone	compartment_stereocilia	in_cilia_compendium	in_centrosome_compendium	animal_model_score	literature_score	evidence_count	available_weight	weighted_sum	composite_score	quality_flag	gnomad_contribution	expression_contribution	annotation_contribution	localization_contribution	animal_model_contribution	literature_contribution	has_direct_localization_signal	has_cilia_signal	has_cilia_signal_semantics_version	confidence_tier	supporting_layers	evidence_gaps
ENSG00000139579	NABP2	0.7401735579377232	0.5000531227481	0.21519770169889568	0.21519770169889568	0.8158229036156417	0.0	false	false	false	false	false	false	false	0.06382856626797527	0.0	6	1.00	0.37999305661970717	0.37999305661970717	sufficient_evidence	0.14803471158754464	0.10001062454962001	0.12237343554234625	0.0	0.00957428494019629	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000115919	KYNU	0.3236345074017355	0.39074816386975675	0.9494249459832607	0.9494249459832607	0.8009025018034261	0.0	false	false	false	false	false	false	false	0.15427797311454258	0.6255016417365925	6	1.00	0.3799788517524827	0.3799788517524827	sufficient_evidence	0.0647269014803471	0.07814963277395136	0.12013537527051392	0.0	0.023141695967181387	0.09382524626048887	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000179388	EGR3	0.8177641653905052	0.2955404076925693	0.6614278573300127	0.6614278573300127	0.7893090246208296	0.0	false	false	false	false	false	false	false	0.2593593472294852	0.0	6	1.00	0.37996117039416216	0.37996117039416216	sufficient_evidence	0.16355283307810106	0.05910808153851386	0.11839635369312444	0.0	0.038903902084422785	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000181541	MAB21L2	0.6488004083716181	0.5053164010781703	0.3166787614352257	0.3166787614352257	0.43076767269264427	0.0	false	false	false	false	false	false	false	0.5634587775761977	0.0	6	1.00	0.379957329430284	0.379957329430284	sufficient_evidence	0.12976008167432362	0.10106328021563407	0.06461515090389663	0.0	0.08451881663642964	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000112077	RHAG	0.6544155181214906	0.2394014895619147	0.5243462367451206	0.5243462367451206	0.8111286734140148	0.0	false	false	false	false	false	false	false	0.047871424700981456	0.4822275499035806	6	1.00	0.37994754873946757	0.37994754873946757	sufficient_evidence	0.1308831036242981	0.04788029791238294	0.12166930101210222	0.0	0.007180713705147218	0.07233413248553708	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000102096	PIM2		0.5717895605372219	0.2562839307147986	0.2562839307147986	0.7981460128441429	0.0	false	false	false	false	false	false	false	0.0	0.4656538281127847	5	0.80	0.3039278882509835	0.37990986031372936	sufficient_evidence		0.11435791210744438	0.11972190192662142	0.0	0.0	0.0698480742169177	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	expression,annotation,localization,animal_model,literature	gnomad
ENSG00000164626	KCNK5	0.636549259826442	0.30844162888217536	0.8342437411406098	0.8342437411406098	0.7759253374283779	0.0	false	false	false	false	false	false	false	0.0	0.49671652681503103	6	1.00	0.3798944573782348	0.3798944573782348	sufficient_evidence	0.1273098519652884	0.06168832577643507	0.11638880061425667	0.0	0.0	0.07450747902225466	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000136274	NACAD	0.686064318529862	0.8897273574131788	0.8446609230727087	0.8446609230727087	0.43076767269264427	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.3797734860925048	0.3797734860925048	sufficient_evidence	0.1372128637059724	0.17794547148263576	0.06461515090389663	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000148677	ANKRD1	0.49004594180704436	0.42544179126404824	0.8418223471225204	0.8418223471225204	0.8324107222887565	0.0	false	false	false	false	false	false	false	0.0	0.478735602230677	6	1.00	0.3797694952921335	0.3797694952921335	sufficient_evidence	0.09800918836140887	0.08508835825280965	0.12486160834331346	0.0	0.0	0.07181034033460156	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000164180	TMEM161B	0.641143440530883	0.5435235074053726	0.12704606402984342	0.12704606402984342	0.3489480238994592		false	false	false	false	false	false	false	0.22339998193791344	0.0	5	0.85	0.32278559046285704	0.37974775348571416	sufficient_evidence	0.1282286881061766	0.10870470148107453	0.05234220358491888		0.033509997290687016	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000169758	TMEM266	0.5492598264420623	0.9439122107965265	0.9636032259308892	0.9636032259308892	0.540722001442741	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.3797427076641289	0.3797427076641289	sufficient_evidence	0.10985196528841246	0.1887824421593053	0.08110830021641115	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000145721	LIX1	0.5058703420112303	0.8080321730163162	0.984706524031436	0.984706524031436	0.2403610007213705	0.0	false	false	false	false	false	false	false	0.0	0.5393756189086361	6	1.00	0.37974099595001026	0.37974099595001026	sufficient_evidence	0.10117406840224606	0.16160643460326327	0.036054150108205577	0.0	0.0	0.0809063428362954	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000160193	WDR4	0.3818274629913221	0.365803840371423	0.18698784208092295	0.18698784208092295	0.7600957952732246	0.0	false	false	false	false	false	false	false	0.0	0.7746130192317715	6	1.00	0.37973258284829847	0.37973258284829847	sufficient_evidence	0.07636549259826442	0.07316076807428461	0.11401436929098369	0.0	0.0	0.11619195288476572	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000090432	MUL1	0.4476773864216437	0.45760439253952623	0.31192205248416793	0.31192205248416793	0.8494895249815149	0.0	false	false	false	false	false	false	false	0.0	0.47498306144785535	6	1.00	0.3797272437566395	0.3797272437566395	sufficient_evidence	0.08953547728432874	0.09152087850790525	0.12742342874722723	0.0	0.0	0.0712474592171783	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000136541	ERMN	0.5283307810107198	0.9216522763649515	0.961748026161668	0.961748026161668	0.5981460128441429	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.3797185134017557	0.3797185134017557	sufficient_evidence	0.10566615620214398	0.1843304552729903	0.08972190192662144	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000174292	TNK1	0.43848902501276155	0.8118392753288405	0.7716861120493548	0.7716861120493548	0.5643318602457814	0.3	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.3797154391051876	0.3797154391051876	sufficient_evidence	0.08769780500255231	0.16236785506576812	0.08464977903686721	0.045	0.0	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000108469	RECQL5	0.5053598774885145	0.4961446555964734	0.5826149577446891	0.5826149577446891	0.644709118981817	0.0	false	false	false	false	false	false	false	0.0	0.551362901964872	6	1.00	0.379711709759001	0.379711709759001	sufficient_evidence	0.10107197549770292	0.09922893111929469	0.09670636784727256	0.0	0.0	0.0827044352947308	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000116031	CD207	0.4318529862174579	0.3423538625245325	0.5704643754219015	0.5704643754219015	0.7351186308981763	0.0	false	false	false	false	false	false	false	0.0	0.7638765831031428	6	1.00	0.3796906518485959	0.3796906518485959	sufficient_evidence	0.08637059724349158	0.0684707725049065	0.11026779463472644	0.0	0.0	0.11458148746547141	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000171873	ADRA1D	0.11536498213374169	0.33352772658822316	0.8224547019009503	0.8224547019009503	0.7861515090389664		false	false	false	false	false	false	false	0.0	0.7668994631781936	5	0.85	0.322736187576967	0.3796896324434906	sufficient_evidence	0.02307299642674834	0.06670554531764464	0.11792272635584494		0.0	0.11503491947672903	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000188739	RBM34	0.48494129657988766	0.583760218274593	0.21246540863481667	0.21246540863481667	0.43076767269264427	0.0	false	false	false	false	false	false	false	0.0	0.6752228071089801	6	1.00	0.3796388749411398	0.3796388749411398	sufficient_evidence	0.09698825931597754	0.1167520436549186	0.06461515090389663	0.0	0.0	0.10128342106634701	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000164116	GUCY1A1	0.5436447166921898	0.5227740295228577	0.8434000885151582	0.8434000885151582	0.7952991312588615	0.0	false	false	false	false	false	false	false	0.31358151944049056	0.0	6	1.00	0.37961584684791233	0.37961584684791233	sufficient_evidence	0.10872894333843797	0.10455480590457154	0.11929486968882923	0.0	0.047037227916073586	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000196600	SLC22A25	0.42113323124042873	0.2869813315924159	0.7617985759517489	0.7617985759517489	0.3489480238994592		false	false	false	false	false	false	false	0.0	0.8579246364726116	5	0.85	0.32265381162237955	0.37959271955574064	sufficient_evidence	0.08422664624808575	0.057396266318483186	0.05234220358491888		0.0	0.12868869547089173	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000135925	WNT10A	0.2853496681980602	0.3987855027739645	0.7892894058958955	0.7892894058958955	0.7683708261338531		false	false	false	false	false	false	false	0.0	0.47034450409131184	5	0.85	0.32263433372817973	0.37956980438609383	sufficient_evidence	0.05706993363961204	0.0797571005547929	0.11525562392007796		0.0	0.07055167561369677	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000243147	MRPL33	0.5033180193976519	0.6078931892232382	0.31885184965358926	0.31885184965358926	0.6691285242601444		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.3226115203631997	0.3795429651331761	sufficient_evidence	0.10066360387953038	0.12157863784464765	0.10036927863902165		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000231852	CYP21A2	0.5676365492598264	0.4426993534854319	0.6208207243529459	0.6208207243529459	0.8035741621194901		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.3226033048669752	0.37953329984350026	sufficient_evidence	0.1135273098519653	0.08853987069708638	0.1205361243179235		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000050628	PTGER3	0.6574783052577845	0.3683797472221525	0.9384681975435807	0.9384681975435807	0.7828748141529693		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.3226028326189328	0.379532744257568	sufficient_evidence	0.1314956610515569	0.0736759494444305	0.11743122212294539		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000100319	ZMAT5	0.3394589076059214	0.5644844330121837	0.3122440945809928	0.3122440945809928	0.7351186308981763	0.0	false	false	false	false	false	false	false	0.06382856626797527	0.5259290144368584	6	1.00	0.37952009986407254	0.37952009986407254	sufficient_evidence	0.06789178152118429	0.11289688660243674	0.11026779463472644	0.0	0.00957428494019629	0.07888935216552875	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000136895	GARNL3	0.7641653905053598	0.8457312095830984	0.8029475129521928	0.8029475129521928	0.31973479455185416	0.0	false	false	false	false	false	false	false	0.06382856626797527	0.0	6	1.00	0.37951382414066615	0.37951382414066615	sufficient_evidence	0.15283307810107197	0.1691462419166197	0.047960219182778124	0.0	0.00957428494019629	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000165269	AQP7	0.3869321082184788	0.6293469423609085	0.5934602541760176	0.5934602541760176	0.7952991312588615		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.3225506798047067	0.3794713880055373	sufficient_evidence	0.07738642164369576	0.1258693884721817	0.11929486968882923		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000116406	EDEM3	0.6773864216436957	0.6435327991326477	0.26021591170753383	0.26021591170753383	0.7683708261338531	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.3794394680753467	0.3794394680753467	sufficient_evidence	0.13547728432873915	0.12870655982652954	0.11525562392007796	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000110046	ATG2A	0.7126084737110769	0.6024536085575662	0.24461805298189954	0.24461805298189954	0.7759253374283779	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.3794012170679853	0.3794012170679853	sufficient_evidence	0.1425216947422154	0.12049072171151326	0.11638880061425667	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000169255	B3GALNT1	0.6013272077590607	0.7398575673558343	0.6020897259775664	0.6020897259775664	0.7407220014427409	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.3793452552393901	0.3793452552393901	sufficient_evidence	0.12026544155181214	0.14797151347116685	0.11110830021641113	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000185352	HS6ST3	0.7029096477794793	0.7207230458333765	0.7030881615799048	0.7030881615799048	0.6307676726926443	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.3793416896264678	0.3793416896264678	sufficient_evidence	0.14058192955589585	0.14414460916667532	0.09461515090389665	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000110801	PSMD9	0.343032159264931	0.4673030413163122	0.34060429878374693	0.34060429878374693	0.7509481730533296	0.0	false	false	false	false	false	false	false	0.0	0.6972950435190494	6	1.00	0.3793035226021055	0.3793035226021055	sufficient_evidence	0.0686064318529862	0.09346060826326244	0.11264222595799944	0.0	0.0	0.10459425652785741	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000160991	ORAI2	0.49515058703420106	0.8280260963157039	0.8166607608129234	0.8166607608129234	0.7643318602457814	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.3792851157068482	0.3792851157068482	sufficient_evidence	0.09903011740684022	0.16560521926314078	0.1146497790368672	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000173320	STOX2	0.7381316998468606	0.804198951830214	0.8168502549621349	0.8168502549621349	0.3707676726926443	0.0	false	false	false	false	false	false	false	0.10116588400953613	0.0	6	1.00	0.37925616384074196	0.37925616384074196	sufficient_evidence	0.1476263399693721	0.1608397903660428	0.05561515090389665	0.0	0.01517488260143042	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000133065	SLC41A1	0.7202654415518122	0.5372285281566918	0.24330625897693003	0.24330625897693003	0.8035741621194901	0.0	false	false	false	false	false	false	false	0.047871424700981456	0.0	6	1.00	0.3792156319647715	0.3792156319647715	sufficient_evidence	0.14405308831036243	0.10744570563133836	0.1205361243179235	0.0	0.007180713705147218	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000240038	AMY2B	0.30781010719754975	0.7892624690242143	0.6055011242416672	0.6055011242416672	0.6859855589921537		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.32231234909317585	0.37919099893314806	sufficient_evidence	0.06156202143950995	0.15785249380484287	0.10289783384882306		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000166428	PLD4	0.26850433894844306	0.6815932751611753	0.7134555874830275	0.7134555874830275	0.8180781501386063		false	false	false	false	false	false	false	0.06382856626797527	0.0	5	0.85	0.32230553028291087	0.37918297680342455	sufficient_evidence	0.05370086778968861	0.13631865503223506	0.12271172252079093		0.00957428494019629	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000073803	MAP3K13	0.6870852475752935	0.5888487992403976	0.10211362344697589	0.10211362344697589	0.8265553280275233	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.3791701085672667	0.3791701085672667	sufficient_evidence	0.1374170495150587	0.11776975984807952	0.12398329920412848	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000122378	PRXL2A	0.2935171005615109	0.5729210747863611	0.3432418883427342	0.3432418883427342	0.4999152949125394		false	false	false	false	false	false	false	0.0	0.493433053630062	5	0.85	0.3222898873509646	0.379164573354076	sufficient_evidence	0.05870342011230219	0.11458421495727222	0.0749872942368809		0.0	0.0740149580445093	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000138653	NDST4	0.6345074017355793	0.42549002843806105	0.9697802197802198	0.9697802197802198	0.7351186308981763		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.32226728066945454	0.3791379772581818	sufficient_evidence	0.12690148034711587	0.08509800568761222	0.11026779463472644		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000129467	ADCY4	0.46401225114854516	0.5220517803584057	0.9052869583464485	0.9052869583464485	0.7952991312588615		false	false	false	false	false	false	false	0.038297139760785165	0.0	5	0.85	0.3222522469543372	0.37912029053451435	sufficient_evidence	0.09280245022970904	0.10441035607168114	0.11929486968882923		0.005744570964117774	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000285253	ENSG00000285253	0.7488514548238897	0.009385446130110569					false	false	false	false	false	false	false			2	0.40	0.15164738019080007	0.37911845047700016	moderate_evidence	0.14977029096477795	0.0018770892260221138					false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression	annotation,localization,animal_model,literature
ENSG00000132017	DCAF15	0.7876467585502807	0.6452248908495652	0.5201643660581186	0.5201643660581186	0.5157448370676927	0.0	false	false	false	false	false	false	false	0.10116588400953613	0.0	6	1.00	0.37911093804155355	0.37911093804155355	sufficient_evidence	0.15752935171005614	0.12904497816991306	0.0773617255601539	0.0	0.01517488260143042	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000140307	GTF2A2		0.5626291047511315	0.8137008377938096	0.8137008377938096	0.7828748141529693	0.0	false	false	false	false	false	false	false	0.0	0.48879449627351856	5	0.80	0.3032762175141995	0.37909527189274933	sufficient_evidence		0.1125258209502263	0.11743122212294539	0.0	0.0	0.07331917444102778	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	expression,annotation,localization,animal_model,literature	gnomad
ENSG00000075142	SRI	0.38999489535477283	0.5325816093246412	0.31197939386385826	0.31197939386385826	0.8361058377890631	0.0	false	false	false	false	false	false	false	0.0	0.4609631521342576	6	1.00	0.37907564942438093	0.37907564942438093	sufficient_evidence	0.07799897907095457	0.10651632186492824	0.12541587566835946	0.0	0.0	0.06914447282013864	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000165474	GJB2	0.016845329249617107	0.41719509942077593	0.49430768577434586	0.49430768577434586	0.7981460128441429	0.0	false	false	false	false	false	false	false	0.15427797311454258	0.9958305102413092	6	1.00	0.37904626016407783	0.37904626016407783	sufficient_evidence	0.0033690658499234217	0.0834390198841552	0.11972190192662142	0.0	0.023141695967181387	0.14937457653619637	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000154263	ABCA10	0.4869831546707503	0.5819352175044037	0.717453213995118	0.717453213995118	0.7226943137922841		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.32218782150387343	0.3790444958869099	sufficient_evidence	0.09739663093415007	0.11638704350088075	0.10840414706884262		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000104164	BLOC1S6	0.33537519142419603	0.5254522144066729	0.3705654020799765	0.3705654020799765	0.898957998465812		false	false	false	false	false	false	false	0.10116588400953613	0.0	5	0.85	0.322184063537476	0.37904007474997176	sufficient_evidence	0.06707503828483921	0.10509044288133458	0.1348436997698718		0.01517488260143042	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000183087	GAS6	0.6181725370086778	0.5610413093773223	0.6944867638263716	0.6944867638263716	0.8906829676051837	0.0	false	false	false	false	false	false	false	0.06382856626797527	0.0	6	1.00	0.3790194993581739	0.3790194993581739	sufficient_evidence	0.12363450740173557	0.11220826187546447	0.13360244514077754	0.0	0.00957428494019629	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000084090	STARD7	0.6043899948953548	0.7060035213162773	0.3969262009948864	0.3969262009948864	0.7794695891037082	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.3789991416078826	0.3789991416078826	sufficient_evidence	0.12087799897907098	0.14120070426325546	0.11692043836555623	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000158411	MITD1	0.4711587544665646	0.5751435049666778	0.51146176970625	0.51146176970625	0.5600957952732246	0.0	false	false	false	false	false	false	false	0.0	0.5712982748736124	6	1.00	0.378969562408674	0.378969562408674	sufficient_evidence	0.09423175089331293	0.11502870099333556	0.08401436929098369	0.0	0.0	0.08569474123104186	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000143554	SLC27A3	0.375701888718734	0.47151353089718645	0.15583905627983324	0.15583905627983324	0.7722302219280712	0.0	false	false	false	false	false	false	false	0.12765713253595054	0.49671652681503103	6	1.00	0.378933666115042	0.378933666115042	sufficient_evidence	0.07514037774374681	0.0943027061794373	0.11583453328921067	0.0	0.01914856988039258	0.07450747902225466	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000136490	LIMD2	0.4931087289433384	0.34604964496635987	0.656270272050228	0.656270272050228	0.5081903257731679	0.0	false	false	false	false	false	false	false	0.0	0.8990983478396831	6	1.00	0.3789249758238673	0.3789249758238673	sufficient_evidence	0.09862174578866768	0.06920992899327198	0.07622854886597519	0.0	0.0	0.13486475217595245	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000132423	COQ3	0.4864726901480347	0.8094260702559449	0.6663004583429373	0.6663004583429373	0.7981460128441429	0.0	false	false	false	false	false	false	false	0.0	0.0	6	1.00	0.3789016540074173	0.3789016540074173	sufficient_evidence	0.09729453802960694	0.161885214051189	0.11972190192662142	0.0	0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000167178	ISLR2	0.7534456355283307	0.4393635742147154	0.9604270295530423	0.9604270295530423	0.48054150108205573		false	false	false	false	false	false	false	0.07587441300715209	0.0	5	0.85	0.3220242290619904	0.37885203419057695	sufficient_evidence	0.15068912710566615	0.08787271484294308	0.07208122516230836		0.011381161951072813	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000164123	SPMIP2	0.1036242981112813	0.46435149770314926	0.9980410828671761	0.9980410828671761	0.3601805003606853		false	false	false	false	false	false	false	0.10116588400953613	0.9281805389065513	5	0.85	0.322024197654402	0.3788519972404729	sufficient_evidence	0.02072485962225626	0.09287029954062986	0.05402707505410279		0.01517488260143042	0.13922708083598268	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000166948	TGM6	0.44461459928534963	0.3468629467729493	1.0	1.0	0.5081903257731679		false	false	false	false	false	false	false	0.06382856626797527	0.5194141866889039	5	0.85	0.32201047102116687	0.37883584826019634	sufficient_evidence	0.08892291985706993	0.06937258935458987	0.07622854886597519		0.00957428494019629	0.07791212800333559	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000118526	TCF21	0.7493619193466053	0.24471041211371647	0.7470134277441478	0.7470134277441478	0.6650602827142928	0.0	false	false	false	false	false	false	false	0.06382856626797527	0.4712305206650336	6	1.00	0.3788323717391596	0.3788323717391596	sufficient_evidence	0.14987238386932109	0.0489420824227433	0.09975904240714392	0.0	0.00957428494019629	0.07068457809975504	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,localization,animal_model,literature	""
ENSG00000197061	H4C3	0.021949974476773826	0.6477830295309301	0.6944373712160554	0.6944373712160554	0.7981460128441429		false	false	false	false	false	false	false	0.0	0.45556887475895136	5	0.85	0.32200383394200494	0.3788280399317705	sufficient_evidence	0.0043899948953547655	0.12955660590618603	0.11972190192662142		0.0	0.0683353312138427	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000188162	OTOG	0.46452271567126074	0.3572183858774789	0.9960407321329958	0.9960407321329958	0.6907676726926444		false	false	false	false	false	false	false	0.3601954866992751	0.0	5	0.85	0.3219926942185359	0.3788149343747481	sufficient_evidence	0.09290454313425216	0.07144367717549578	0.10361515090389666		0.054029323004891265	0.0	false	true	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000007968	E2F2	0.6763654925982644	0.33931404178614955	0.9891449250085389	0.9891449250085389	0.792355727029477		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.32198926593130434	0.3788109010956522	sufficient_evidence	0.13527309851965288	0.06786280835722991	0.11885335905442154		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
ENSG00000179152	TCAIM	0.6375701888718734	0.7325005796856947	0.49917692392056284	0.49917692392056284	0.31973479455185416		false	false	false	false	false	false	false	0.0	0.0	5	0.85	0.32197437289429176	0.3787933798756374	sufficient_evidence	0.1275140377743747	0.14650011593713894	0.047960219182778124		0.0	0.0	false	false	v2: positive aggregate localization or positive animal-model signal	LOW	gnomad,expression,annotation,animal_model,literature	localization
